model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma,seed
ffnn_joint,none,5,PortScan,0.9921169099309048,0.9675316523084468,0.0002446483180428,0.9992316653034922,1.0,1.0,0.9998125477642716,0.999757459730212,0.9490384943812548,0.0,73.30031967163086,13430,,,,43
ffnn_joint,none,6,DDoS,0.9934285110389486,0.9437390817721129,0.0003732164559748,0.99949442408097,1.0,1.0,0.9997764992574008,0.999748361774438,1.0,,47.05735111236572,14400,,,,43
gnn_ewc,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,34.67365622520447,970,0.1000000014901161,100.0,0.9,43
gnn_ewc,none,1,DoS,0.9953833650325512,0.805572790364188,0.000750677081289,0.999340709740297,0.2765625,0.2765625,0.9933166068261452,0.7166444476094378,0.9993155984050468,0.0,42.26088547706604,700,0.1125874444842338,100.0,0.9,43
gnn_ewc,none,2,WebAttack,0.9899962836838552,0.5009448303152072,0.0008085947061086,0.9820108851331996,0.0,0.0,0.9907643725396894,0.4999981807795723,1.0,0.0,11.241748809814451,180,0.1378583312034607,100.0,0.9,43
gnn_ewc,none,3,Infiltration,0.9889375514249988,0.6292543762754932,0.0068620365405388,0.9997078529136804,0.08828125,0.08828125,0.9915718590935964,0.581116246685892,0.9993915054156018,0.0,21.207627773284912,340,0.1658100634813308,100.0,0.9,43
gnn_ewc,none,4,Botnet,0.9133030468805746,0.5119129080929208,0.0001228384814355,0.4335531050041815,0.0,0.0,0.9906418076163286,0.4976494534707685,1.0,0.0,12.56124496459961,200,0.2316302508115768,100.0,0.9,43
gnn_ewc,none,5,PortScan,0.9120160268203932,0.5287919877285308,0.0148108804120392,0.857845688650953,0.2765625,0.2765625,0.9910599702960304,0.7150160276190684,1.0,0.0,23.08252191543579,380,0.2100512534379959,100.0,0.9,43
gnn_ewc,none,6,DDoS,0.8736357435197817,0.3005445272900831,0.0038087217814865,0.8887052395165916,0.0,0.0,0.990749953136941,0.4982957306239076,1.0,,12.136971712112429,200,0.1891901940107345,100.0,0.9,43
gnn_ewc_replay_topo,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,47.85013794898987,970,0.0099999997764825,10.0,0.9,43
gnn_ewc_replay_topo,none,1,DoS,0.9990699700882272,0.9985956703905736,0.0010744985673352,0.9999140056182996,1.0,1.0,0.999992790298626,0.999802944543727,0.9999107302267451,0.0,99.04771828651428,700,0.0120824500918388,10.0,0.9,43
gnn_ewc_replay_topo,none,2,WebAttack,0.9992832818863716,0.9205178291065446,0.0008129654883037,0.9999140647378976,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,25.643146991729736,180,0.0116136968135833,10.0,0.9,43
gnn_ewc_replay_topo,none,3,Infiltration,0.9993391685185066,0.9693361858393976,0.0007421568398884,0.9998052352757868,1.0,1.0,0.999956741791755,0.9995987644164056,0.9994523548740416,0.0,48.04483222961426,340,0.0110070342198014,10.0,0.9,43
gnn_ewc_replay_topo,none,4,Botnet,0.9993310420283996,0.961595319317721,0.0007019341796319,0.999552677130132,1.0,1.0,0.9999279029862584,0.9997865709641371,0.8493150684931506,0.0,28.091166973114014,200,0.0182494577020406,10.0,0.9,43
gnn_ewc_replay_topo,none,5,PortScan,0.9993279569892471,0.9831765351596884,0.0007114115564139,0.9997645425930056,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9999658434948936,0.0,54.421955585479736,380,0.017309796065092,10.0,0.9,43
gnn_ewc_replay_topo,none,6,DDoS,0.9964548546394328,0.954585661849694,0.0006220274266246,0.999552759763935,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,,27.80390334129333,200,0.0180100444704294,10.0,0.9,43
xgboost_static,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,4.933651924133301,1,,,,44
xgboost_static,none,1,DoS,0.8592052014645877,0.6410171680414778,9.812772304431448e-06,0.0366909361921687,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,,44
xgboost_static,none,2,WebAttack,0.872462097367483,0.4826879942891086,8.7415643903633e-06,0.036665711830421,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,,44
xgboost_static,none,3,Infiltration,0.837798264993424,0.3799587407555534,3.108510324139914e-05,0.0253583670925521,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,,44
xgboost_static,none,4,Botnet,0.8509115667293009,0.3179280590650015,2.807736718527904e-05,0.0253223641986113,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,,44
xgboost_static,none,5,PortScan,0.7970506766425447,0.267816582130757,2.897151134717528e-05,0.0161350286266636,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,,44
xgboost_static,none,6,DDoS,0.7560142574409623,0.2310787942615667,2.870895815190867e-05,0.0126588432034068,1.0,1.0,0.999992790298626,0.999802944543727,0.0,,0.0,0,,,,44
gnn_naive,none,0,BruteForce,0.9999711611945034,0.999212691837611,2.910742093696788e-05,1.0,1.0,1.0,0.9999711611945034,0.999212691837611,1.0,0.0,11.734123945236206,970,,,,44
gnn_naive,none,1,DoS,0.9935191158850784,0.6589455248671888,0.0012413156965105,0.9995986928853982,0.0,0.0,0.9907643725396894,0.4999981807795723,0.999583407724811,0.0,7.941958427429199,700,,,,44
gnn_naive,none,2,WebAttack,0.9183093036837036,0.3923273003900835,0.0006075387251302,0.9265826410770552,0.0,0.0,0.9907715822410637,0.4999909040964311,1.0,0.0,1.822643518447876,180,,,,44
gnn_naive,none,3,Infiltration,0.8940823188706261,0.3887151749363396,0.0040294065076663,0.5088812714241197,0.0,0.0,0.9906562270190769,0.4989125343577417,0.995923086284532,0.0,3.3412187099456787,340,,,,44
gnn_naive,none,4,Botnet,0.8471654020883381,0.2663118139958317,0.0001860125576024,0.0012641733278876,0.0,0.0,0.9906490173177028,0.4976512728760951,0.8904109589041096,0.0,1.8866991996765137,200,,,,44
gnn_naive,none,5,PortScan,0.8649806819575616,0.2420651376788773,0.0045774987928536,0.5906634941879197,0.0,0.0,0.9900938703118916,0.498770579625399,1.0,0.0,4.3712334632873535,380,,,,44
gnn_naive,none,6,DDoS,0.8748727014199796,0.2994658005891339,0.0021276527874803,0.9299874578281624,0.0,0.0,0.9907571628383152,0.4976965868922756,1.0,,2.3058080673217773,200,,,,44
gnn_ewc_replay,none,0,BruteForce,0.9999711611945034,0.999212691837611,2.910742093696788e-05,1.0,1.0,1.0,0.9999711611945034,0.999212691837611,1.0,0.0,10.636590003967283,970,0.0099999997764825,,,44
gnn_ewc_replay,none,1,DoS,0.9993255188477684,0.998821323147285,0.00077520901205,0.9999140056182996,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9999107302267451,0.0,30.174036979675293,700,0.0120385475456714,,,44
gnn_ewc_replay,none,2,WebAttack,0.998737210942655,0.8170506270829814,0.0012194482324556,0.998453165282154,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,7.837173700332642,180,0.0136539693921804,,,44
gnn_ewc_replay,none,3,Infiltration,0.9990087527777598,0.9092761209744852,0.0010646647860179,0.999376752882518,1.0,1.0,0.9999855805972516,0.9996060414834552,0.998296215163685,0.0,11.404500484466553,340,0.0192051287740468,,,44
gnn_ewc_replay,none,4,Botnet,0.9993102300026164,0.9468527336930842,0.0007580889140025,0.9996888188731352,1.0,1.0,0.9998413865697684,0.9995696540298704,0.9863013698630136,0.0,7.118220806121826,200,0.0185111537575721,,,44
gnn_ewc_replay,none,5,PortScan,0.996207939817654,0.9646357136178768,0.0013616610333172,0.9998141125734256,1.0,1.0,0.9999783708958776,0.9996042222365508,0.9999658434948936,0.0,13.166784763336182,380,0.0179556254297494,,,44
gnn_ewc_replay,none,6,DDoS,0.998330707299733,0.975343126902664,0.000727293606515,0.9999124964755524,1.0,1.0,0.9998990641807616,0.9995842096468236,1.0,,7.965080261230469,200,0.0193247329443693,,,44
ffnn_ewc_replay,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,17.332237720489502,4740,0.0099999997764825,,,44
ffnn_ewc_replay,none,1,DoS,0.9997863444797278,0.9994551998956384,0.0002207873768497,0.9998280112365991,1.0,1.0,0.9998197574656458,0.9995641954550348,0.9998214604534904,0.0,26.66946315765381,3390,0.0189999993890523,,,44
ffnn_ewc_replay,none,2,WebAttack,0.998911650271898,0.7909611416667603,0.0011538864995279,0.9993411629905472,1.0,1.0,0.9990483194186096,0.9995645121551968,1.0,0.0,11.837149858474731,850,0.0245857238769531,,,44
ffnn_ewc_replay,none,3,Infiltration,0.9983576394062884,0.9038668784627192,0.0017057950403717,0.9987340292926146,1.0,1.0,0.9982768813715736,0.9991745094198962,0.9971400754533284,0.0,10.928748846054075,1670,0.0256179105490446,,,44
ffnn_ewc_replay,none,4,Botnet,0.9992983374164546,0.9034550939354404,0.0004387088622699,0.9980356691366667,1.0,1.0,0.99965393433404,0.9997174262483248,1.0,0.0,6.517024517059326,980,0.0255868528038263,,,44
ffnn_ewc_replay,none,5,PortScan,0.9925819739155322,0.8908381921619464,0.0004667632383711,0.9982898356755148,1.0,1.0,0.9997044022436592,0.999730164869674,0.9989069918365951,0.0,27.80508160591125,1820,0.0230289027094841,,,44
ffnn_ewc_replay,none,6,DDoS,0.9918841150587014,0.9066817668698746,0.0005677993945599,0.9989207898651472,1.0,1.0,0.9996323052299174,0.9997119666405015,1.0,,9.569451093673706,970,0.0286993067711591,,,44
ffnn_naive,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,24.647343397140503,4740,,,,44
ffnn_naive,none,1,DoS,0.9943360340508248,0.6652076483361041,0.0003385406445028,0.9632230694261308,0.0,0.0,0.9904759844847226,0.4976076035105385,0.9999107302267451,0.0,12.083410739898682,3390,,,,44
ffnn_naive,none,2,WebAttack,0.8676801844506299,0.2832531437382044,2.62246931710899e-05,0.0056144371240332,0.0,0.0,0.9907643725396894,0.4978192040457025,0.9583333333333334,0.0,2.455333948135376,850,,,,44
ffnn_naive,none,3,Infiltration,0.8861005111725871,0.3756335531653634,0.0008781541665695,0.3562636335306949,0.0,0.0,0.990065031506395,0.4997907287371298,0.9984787635390046,0.0,5.862874507904053,1670,,,,44
ffnn_naive,none,4,Botnet,0.84731108626882,0.3068960870699211,4.211605077791855e-05,0.0014197638913199,0.0,0.0,0.9907571628383152,0.4976785623746025,1.0,0.0,2.728625059127808,980,,,,44
ffnn_naive,none,5,PortScan,0.8684252217997465,0.2372822300171219,0.0001770481248994,0.6690955957072396,0.0,0.0,0.9907571628383152,0.4976785623746025,0.9993510264029783,0.0,4.067895412445068,1820,,,,44
ffnn_naive,none,6,DDoS,0.8688512383990162,0.3132337039152805,0.0007049644168413,0.7114814346688964,0.0,0.0,0.990699485227322,0.4976640083443795,1.0,,2.892768621444702,970,,,,44
gnn_replay,none,0,BruteForce,0.9999711611945034,0.999212691837611,2.910742093696788e-05,1.0,1.0,1.0,0.9999711611945034,0.999212691837611,1.0,0.0,12.8962562084198,970,,,,44
gnn_replay,none,1,DoS,0.9993338974956222,0.9989579071667404,0.0007555834674412,0.9998566760304992,1.0,1.0,0.999992790298626,0.999802944543727,0.9998512170445754,0.0,26.504976272583008,700,,,,44
gnn_replay,none,2,WebAttack,0.9987334187833236,0.8230570870183967,0.0011757404105038,0.9981380693211114,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,6.628973484039307,180,,,,44
gnn_replay,none,3,Infiltration,0.9987917149872692,0.93538302372132,0.0012434041296559,0.9989677469616705,1.0,1.0,0.9998341768683942,0.9995678345181668,0.9992089570402825,0.0,12.844715356826782,340,,,,44
gnn_replay,none,4,Botnet,0.9959713864376948,0.9512306714565176,0.0010248239022626,0.9794425968065036,1.0,1.0,0.9998630156738908,0.999575112485534,0.9041095890410958,0.0,8.57086706161499,200,,,,44
gnn_replay,none,5,PortScan,0.9961593891818964,0.926535037530238,0.001049412522131,0.997248866086698,1.0,1.0,0.99982696716702,0.9995660149932216,1.0,0.0,18.36126685142517,380,,,,44
gnn_replay,none,6,DDoS,0.9948239916991718,0.9302994709112288,0.0015981320037895,0.9972971133559546,1.0,1.0,0.9998485962711424,0.9995714735283328,1.0,,7.785533666610718,200,,,,44
gnn_joint,none,0,BruteForce,0.9999711611945034,0.999212691837611,2.910742093696788e-05,1.0,1.0,1.0,0.9999711611945034,0.999212691837611,1.0,0.0,12.11196255683899,970,,,,44
gnn_joint,none,1,DoS,0.9988940184832972,0.9869046555709232,0.0012903795580327,0.9999713352060998,1.0,1.0,0.999992790298626,0.999802944543727,0.999970243408915,0.0,21.99001932144165,1670,,,,44
gnn_joint,none,2,WebAttack,0.9993591250729992,0.9338649867179608,0.0007342914087905,0.9999713549126324,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,23.4104220867157,1850,,,,44
gnn_joint,none,3,Infiltration,0.9959281119007976,0.944363909752971,0.0007693563052246,0.9793744157058274,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9355604235122308,0.0,27.7187237739563,2190,,,,44
gnn_joint,none,4,Botnet,0.9962687010917394,0.9495540571193728,0.0006668374706503,0.9792870062430714,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9041095890410958,0.0,30.05565714836121,2390,,,,44
gnn_joint,none,5,PortScan,0.996800768633223,0.9617118997335526,0.0005987445678416,0.986789600218108,1.0,1.0,0.999992790298626,0.999802944543727,0.9999658434948936,0.0,42.60185527801514,2770,,,,44
gnn_joint,none,6,DDoS,0.994725515439156,0.9461778341884628,0.0005582297418426,0.9896356936598836,1.0,1.0,0.999992790298626,0.999802944543727,1.0,,39.20490193367005,2970,,,,44
ffnn_joint,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,13.301965713500977,4740,,,,44
ffnn_joint,none,1,DoS,0.9999245921693156,0.999770797132588,1.4719158456647173e-05,0.999570028091498,1.0,1.0,0.9999783708958776,0.9997993060631566,0.999553651133726,0.0,26.2227942943573,8130,,,,44
ffnn_joint,none,2,WebAttack,0.9998710665827336,0.9588854295967516,6.556173292772474e-05,0.9994557433400172,1.0,1.0,0.9999495320903808,0.9997920289431516,0.9583333333333334,0.0,31.210118293762207,8970,,,,44
ffnn_joint,none,3,Infiltration,0.9995691637890264,0.9535479266254892,0.0003225079461295,0.9990261763789342,1.0,1.0,0.9998125477642716,0.999757459730212,0.998661311914324,0.0,37.9117693901062,10640,,,,44
ffnn_joint,none,4,Botnet,0.9996224103893632,0.9725355645436196,0.0003053413681399,0.9992414960032674,0.99921875,0.99921875,0.9997909186601492,0.9995566126163048,1.0,0.0,41.025782108306885,11610,,,,44
ffnn_joint,none,5,PortScan,0.9934737724355044,0.9766237400107703,0.0001995815226138,0.9990457778769176,0.99921875,0.99921875,0.9998341768683942,0.9995675298851444,0.9725723263995628,0.0,58.30119109153748,13430,,,,44
ffnn_joint,none,6,DDoS,0.9938032011990086,0.9546162643628724,0.0002615705076062,0.9993874753288674,1.0,1.0,0.9997909186601492,0.9993619855741068,1.0,,61.63571071624756,14400,,,,44
gnn_ewc,none,0,BruteForce,0.9999711611945034,0.999212691837611,2.910742093696788e-05,1.0,1.0,1.0,0.9999711611945034,0.999212691837611,1.0,0.0,34.46581983566284,970,0.1000000014901161,100.0,0.9,44
gnn_ewc,none,1,DoS,0.9978299302058634,0.9445222079556292,0.0007801153982023,0.9997420168548988,0.7265625,0.7265625,0.9974693948176666,0.9208126604175816,0.9997321906802356,0.0,43.0665283203125,700,0.1645668596029281,100.0,0.9,44
gnn_ewc,none,2,WebAttack,0.9961888798719768,0.6778084234470751,0.0012107066680653,0.998281294757949,0.4859375,0.4859375,0.9952488067944226,0.8270223658479214,1.0,0.0,10.606756210327148,180,0.1591193825006485,100.0,0.9,44
gnn_ewc,none,3,Infiltration,0.9880013734928832,0.6395184661291292,0.0057274302722277,0.9995909940791524,0.0,0.0,0.9907283240328184,0.4999890844788566,0.9993915054156018,0.0,20.472996950149536,340,0.15872623026371,100.0,0.9,44
gnn_ewc,none,4,Botnet,0.9798212544299884,0.7318589319407062,0.0037869348991145,0.9194235369624832,0.0,0.0,0.9903462098599876,0.499892643339338,1.0,0.0,12.04584813117981,200,0.2036369889974594,100.0,0.9,44
gnn_ewc,none,5,PortScan,0.9280939531460812,0.6263706021048564,0.0046740704973442,0.8999553870176221,0.0,0.0,0.9903462098599876,0.4988342872083902,1.0,0.0,23.855931997299194,380,0.2043109685182571,100.0,0.9,44
gnn_ewc,none,6,DDoS,0.8733355110197337,0.2986872229248901,0.004204267427135,0.9028905330909162,0.0,0.0,0.9907571628383152,0.4989669909116986,1.0,,12.238823175430298,200,0.1898066997528076,100.0,0.9,44
gnn_ewc_replay_topo,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,47.981592416763306,970,0.0099999997764825,10.0,0.9,44
gnn_ewc_replay_topo,none,1,DoS,0.9993464654674028,0.9988500111871516,0.0007310515366801,0.9997993464426992,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9997917038624056,0.0,97.20103454589844,700,0.0107226949185132,10.0,0.9,44
gnn_ewc_replay_topo,none,2,WebAttack,0.9983731636468438,0.786058794440134,0.0018095038288052,0.9995989687768548,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9583333333333334,0.0,25.43993902206421,180,0.0153145547956228,10.0,0.9,44
gnn_ewc_replay_topo,none,3,Infiltration,0.99877875750724,0.864412521459007,0.001356087628906,0.9995520411343096,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9992089570402825,0.0,47.784154415130615,340,0.0211587809026241,10.0,0.9,44
gnn_ewc_replay_topo,none,4,Botnet,0.9991050828913256,0.9776195409245436,0.0009090047626234,0.9993192912849836,1.0,1.0,0.9999711611945034,0.9996024029764078,0.9041095890410958,0.0,29.36505103111267,200,0.0204109884798526,10.0,0.9,44
gnn_ewc_replay_topo,none,5,PortScan,0.996739441514371,0.9716168596442766,0.000939964590375,0.9997025801174808,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9999658434948936,0.0,54.22333908081055,380,0.0184107515960931,10.0,0.9,44
gnn_ewc_replay_topo,none,6,DDoS,0.9962915281594068,0.8886079338485804,0.0009792944614039,0.99953331453628,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,,25.07540726661682,200,0.022652830928564,10.0,0.9,44
